Application_Date,Application_ID,Application_Month,Channel,Customer_Segment,Product_Type,Region,Branch_ID,Shift,Application_Received_Timestamp,Product_Risk_Class,Ownership_Complexity_Flag,Identity_Exception_History_Flag,Source_Channel_Risk,Enhanced_Due_Diligence_Flag,Verification_Risk_Score,Risk_Score,Risk_Tier,Products_Requested,Documents_Required,Complexity_Score,Application_Complexity,Opening_Backlog,Closing_Backlog,Effective_Capacity,Available_Staff,Senior_Reviewer_Count,KYC_Specialist_Count,System_Downtime_Minutes,Arrival_Rank_In_Shift,Queue_Length_At_Arrival,Queue_Position_At_Arrival,Documentation_Completeness_Defect,Document_Quality_Defect,Identity_Verification_Defect,Data_Capture_Defect,KYC_Processing_Defect,Product_Information_Defect,Defect_Count,Missing_Document_Flag,Document_Error_Flag,Identity_Mismatch_Flag,Documents_Submitted,Rework_Count,Rework_Flag,Rework_Minutes,Required_Manual_Review_Flag,Defect_Driven_Review_Flag,Manual_Review_Flag,Exception_Flag,Analyst_ID,Analyst_Workload_At_Assignment,Queue_Time_Minutes,Identity_Verification_Minutes,Document_Validation_Minutes,KYC_Batch_Wait_Minutes,KYC_Processing_Minutes,Manual_Review_Queue_Wait_Minutes,Manual_Review_Minutes,Abandonment_Flag,Application_Abandoned_Flag,Completed_Flag,Application_Status,Abandonment_Stage,Identity_Verification_Start,Identity_Verification_End,Document_Validation_Start,Document_Validation_End,KYC_Start,KYC_End,Manual_Review_Start,Manual_Review_End,Abandonment_Timestamp,Approval_Timestamp,Activation_Timestamp,Time_To_Approval_Hours,Time_To_Activation_Hours,Elapsed_Time_To_Abandonment_Hours,Elapsed_Process_Hours,Total_Onboarding_Hours,SLA_Target_Hours,SLA_Utilization,SLA_Margin_Hours,SLA_Met_Flag,First_Pass_Yield_Flag,Customer_Complaint_Flag,Prevention_Cost,Required_Manual_Review_Cost,Defect_Driven_Review_Cost,Rework_Cost,Repeat_Processing_Cost,Complaint_Cost,Abandonment_Cost,Expedited_Handling_Cost,Total_Prevention_Cost,Total_Appraisal_Cost,Total_Internal_Failure_Cost,Total_External_Failure_Cost,Total_COPQ,Total_Cost_of_Quality,COPQ_Rework_Cost,COPQ_Manual_Review_Cost,COPQ_Complaint_Cost,COPQ_Abandonment_Cost
2024-02-09,APX1003457,2024-02,Branch,Retail Mass Market,Credit Card,Central,BR-030,Morning,2024-02-09 08:10:24.219189825,2,0,0,1,0,20.4,20.4,Low,1,4,21,Low,0.0,4.38,1.62,0.19,0.04,0.05,0.0,5,4,5,0,0,0,0,0,0,0,0,0,0,4,1,1,22.0,0,0,0,0,AN-0030,4,73.4,10.6,29.7,82.4,24.4,0.0,0.0,0,0,1,Completed,,2024-02-09 09:23:48.219189825,2024-02-09 09:34:24.219189825,2024-02-09 09:34:24.219189825,2024-02-09 10:04:06.219189825,2024-02-09 11:26:30.219189825,2024-02-09 11:50:54.219189825,,,,2024-02-09 12:12:54.219189825,2024-02-09 12:31:04.899424323,4.041666666666667,4.344633398471667,,4.344633398471667,4.344633398471667,8.0,0.5430791748089584,3.655366601528333,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-02-09,APX1003352,2024-02,Branch,Retail Mass Market,Transactional Account,Northern,BR-046,Afternoon,2024-02-09 08:11:21.298165047,1,0,0,1,0,9.7,9.7,Low,2,4,21,Low,0.0,1.64,1.36,0.16,0.03,0.07,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0106,0,26.9,20.1,17.6,60.6,21.5,0.0,0.0,0,0,1,Completed,,2024-02-09 08:38:15.298165047,2024-02-09 08:58:21.298165047,2024-02-09 08:58:21.298165047,2024-02-09 09:15:57.298165047,2024-02-09 10:16:33.298165047,2024-02-09 10:38:03.298165047,,,,2024-02-09 10:38:03.298165047,2024-02-09 11:01:05.367167013,2.445,2.8289080561016666,,2.8289080561016666,2.8289080561016666,8.0,0.35361350701270833,5.171091943898333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003467,2024-02,Digital App,Retail Affluent,Business Account,Northern,BR-041,Afternoon,2024-02-09 08:13:44.539611128,3,1,0,2,0,60.3,60.3,Medium,2,10,69,High,0.0,0.0,1.53,0.18,0.06,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,0,0,0,0,AN-0101,0,30.8,23.5,25.2,36.3,96.8,0.0,0.0,0,0,1,Completed,,2024-02-09 08:44:32.539611128,2024-02-09 09:08:02.539611128,2024-02-09 09:08:02.539611128,2024-02-09 09:33:14.539611128,2024-02-09 10:09:32.539611128,2024-02-09 11:46:20.539611128,,,,2024-02-09 11:46:20.539611128,2024-02-09 12:27:12.979670198,3.5433333333333334,4.224566683075,,4.224566683075,4.224566683075,24.0,0.17602361179479167,19.775433316925,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003425,2024-02,Call Centre,Retail Mass Market,Transactional Account,Eastern,BR-023,Morning,2024-02-09 08:13:53.914544972,1,0,0,2,0,20.9,20.9,Low,1,3,10,Low,0.47,0.77,1.7,0.2,0.05,0.07,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0023,1,23.6,12.2,24.1,64.6,17.3,0.0,0.0,0,0,1,Completed,,2024-02-09 08:37:29.914544972,2024-02-09 08:49:41.914544972,2024-02-09 08:49:41.914544972,2024-02-09 09:13:47.914544972,2024-02-09 10:18:23.914544972,2024-02-09 10:35:41.914544972,,,,2024-02-09 10:35:41.914544972,2024-02-09 11:19:31.571269100,2.3633333333333333,3.09379353448,,3.09379353448,3.09379353448,8.0,0.38672419181,4.90620646552,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003397,2024-02,Call Centre,Small Business,Credit Card,Central,BR-015,Morning,2024-02-09 08:22:15.096858888,2,0,0,2,0,23.9,23.9,Low,2,5,32,Medium,0.0,0.0,2.38,0.28,0.05,0.08,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,5,1,1,35.8,0,0,0,0,AN-0015,0,41.4,14.3,23.7,32.3,37.7,0.0,0.0,0,0,1,Completed,,2024-02-09 09:03:39.096858888,2024-02-09 09:17:57.096858888,2024-02-09 09:17:57.096858888,2024-02-09 09:41:39.096858888,2024-02-09 10:13:57.096858888,2024-02-09 10:51:39.096858888,,,,2024-02-09 11:27:27.096858888,2024-02-09 11:45:31.243170576,3.0866666666666664,3.3878184199133337,,3.3878184199133337,3.3878184199133337,16.0,0.21173865124458335,12.612181580086666,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-02-09,APX1003426,2024-02,Broker Referral,Retail Mass Market,Savings Account,Eastern,BR-048,Morning,2024-02-09 08:22:22.029591723,1,0,0,2,0,9.7,9.7,Low,1,3,10,Low,0.0,0.47,1.53,0.18,0.05,0.06,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0048,1,22.4,10.1,24.5,15.8,10.9,0.0,0.0,0,0,1,Completed,,2024-02-09 08:44:46.029591723,2024-02-09 08:54:52.029591723,2024-02-09 08:54:52.029591723,2024-02-09 09:19:22.029591723,2024-02-09 09:35:10.029591723,2024-02-09 09:46:04.029591723,,,,2024-02-09 09:46:04.029591723,2024-02-09 10:13:07.728139389,1.395,1.8460273743516666,,1.8460273743516666,1.8460273743516666,8.0,0.23075342179395833,6.153972625648334,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003434,2024-02,Branch,Retail Mass Market,Savings Account,Northern,BR-046,Morning,2024-02-09 08:22:24.036846956,1,0,0,1,0,13.2,13.2,Low,1,3,10,Low,0.0,2.64,1.36,0.16,0.05,0.04,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0046,1,38.6,12.7,18.4,48.6,29.8,0.0,0.0,0,0,1,Completed,,2024-02-09 09:01:00.036846956,2024-02-09 09:13:42.036846956,2024-02-09 09:13:42.036846956,2024-02-09 09:32:06.036846956,2024-02-09 10:20:42.036846956,2024-02-09 10:50:30.036846956,,,,2024-02-09 10:50:30.036846956,2024-02-09 11:00:58.994343350,2.4683333333333333,2.643043748998333,,2.643043748998333,2.643043748998333,8.0,0.33038046862479165,5.356956251001667,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003480,2024-02,Branch,Retail Affluent,Credit Card,Western,BR-029,Afternoon,2024-02-09 08:27:14.055336194,2,0,0,1,0,15.1,15.1,Low,1,4,21,Low,1.96,1.92,2.04,0.24,0.08,0.08,0.0,2,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0089,1,35.1,18.2,25.1,40.5,18.0,0.0,0.0,0,0,1,Completed,,2024-02-09 09:02:20.055336194,2024-02-09 09:20:32.055336194,2024-02-09 09:20:32.055336194,2024-02-09 09:45:38.055336194,2024-02-09 10:26:08.055336194,2024-02-09 10:44:08.055336194,,,,2024-02-09 10:44:08.055336194,2024-02-09 11:16:44.769728804,2.2816666666666667,2.8251984423916667,,2.8251984423916667,2.8251984423916667,8.0,0.35314980529895834,5.174801557608333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003436,2024-02,Branch,Student,Personal Loan,Central,BR-050,Morning,2024-02-09 08:28:08.443833636,2,0,0,1,0,15.8,15.8,Low,1,5,24,Low,0.0,0.0,1.44,0.17,0.05,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0050,0,36.2,20.6,17.6,40.2,27.4,0.0,0.0,0,0,1,Completed,,2024-02-09 09:04:20.443833636,2024-02-09 09:24:56.443833636,2024-02-09 09:24:56.443833636,2024-02-09 09:42:32.443833636,2024-02-09 10:22:44.443833636,2024-02-09 10:50:08.443833636,,,,2024-02-09 10:50:08.443833636,2024-02-09 11:13:27.192596226,2.3666666666666667,2.755207989608333,,2.755207989608333,2.755207989608333,8.0,0.3444009987010416,5.2447920103916665,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003437,2024-02,Branch,Private Banking,Transactional Account,Western,BR-009,Afternoon,2024-02-09 08:31:10.438145237,1,0,0,1,0,4.0,4.0,Low,3,5,32,Medium,0.79,2.03,0.76,0.09,0.02,0.03,0.0,2,1,2,1,0,0,0,0,0,1,1,0,0,4,1,1,45.3,0,0,0,0,AN-0069,1,36.2,13.9,34.7,43.8,27.6,0.0,0.0,0,0,1,Completed,,2024-02-09 09:07:22.438145237,2024-02-09 09:21:16.438145237,2024-02-09 09:21:16.438145237,2024-02-09 09:55:58.438145237,2024-02-09 10:39:46.438145237,2024-02-09 11:07:22.438145237,,,,2024-02-09 11:52:40.438145237,2024-02-09 12:29:00.239406593,3.3583333333333334,3.96383368371,,3.96383368371,3.96383368371,16.0,0.247739605231875,12.03616631629,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-02-09,APX1003489,2024-02,Branch,Retail Mass Market,Personal Loan,Northern,BR-026,Morning,2024-02-09 08:32:53.933750088,2,0,0,1,0,27.8,27.8,Low,1,5,24,Low,0.0,0.0,1.27,0.15,0.04,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0026,0,16.9,12.6,32.4,15.5,17.8,0.0,0.0,0,0,1,Completed,,2024-02-09 08:49:47.933750088,2024-02-09 09:02:23.933750088,2024-02-09 09:02:23.933750088,2024-02-09 09:34:47.933750088,2024-02-09 09:50:17.933750088,2024-02-09 10:08:05.933750088,,,,2024-02-09 10:08:05.933750088,2024-02-09 10:13:28.848368496,1.5866666666666667,1.67636517178,,1.67636517178,1.67636517178,8.0,0.2095456464725,6.3236348282199994,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003376,2024-02,Branch,Retail Affluent,Credit Card,Northern,BR-051,Afternoon,2024-02-09 08:44:53.532050384,2,0,0,1,0,15.7,15.7,Low,1,4,21,Low,2.68,4.92,0.76,0.09,0.03,0.02,0.0,2,3,4,0,1,0,0,0,0,1,0,1,0,4,1,1,42.7,0,0,0,0,AN-0111,1,62.6,15.6,25.9,83.9,38.8,0.0,0.0,0,0,1,Completed,,2024-02-09 09:47:29.532050384,2024-02-09 10:03:05.532050384,2024-02-09 10:03:05.532050384,2024-02-09 10:28:59.532050384,2024-02-09 11:52:53.532050384,2024-02-09 12:31:41.532050384,,,,2024-02-09 13:14:23.532050384,2024-02-09 13:41:50.912668700,4.491666666666666,4.949272393976667,,4.949272393976667,4.949272393976667,8.0,0.6186590492470834,3.050727606023333,1.0,0,0,4.0,0.0,0.0,35.0,20.0,0.0,0.0,0.0,4.0,0.0,55.0,0.0,55.0,59.0,35.0,0.0,0.0,0.0
2024-02-09,APX1003407,2024-02,Branch,Retail Mass Market,Credit Card,Northern,BR-046,Afternoon,2024-02-09 08:56:22.013606529,2,0,0,1,0,21.7,21.7,Low,1,4,21,Low,0.0,1.64,1.36,0.16,0.03,0.07,0.0,2,1,2,1,0,0,0,0,0,1,1,0,0,2,0,0,0.0,0,0,0,0,AN-0106,1,45.3,15.3,25.7,53.8,39.5,0.0,0.0,0,0,1,Completed,,2024-02-09 09:41:40.013606529,2024-02-09 09:56:58.013606529,2024-02-09 09:56:58.013606529,2024-02-09 10:22:40.013606529,2024-02-09 11:16:28.013606529,2024-02-09 11:55:58.013606529,,,,2024-02-09 11:55:58.013606529,2024-02-09 12:06:32.924561025,2.993333333333333,3.1696974873599997,,3.1696974873599997,3.1696974873599997,8.0,0.39621218591999996,4.83030251264,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003356,2024-02,Digital App,Small Business,Savings Account,Northern,BR-051,Evening,2024-02-09 09:19:20.801309901,1,0,0,2,0,12.7,12.7,Low,2,4,21,Low,0.0,0.57,0.43,0.05,0.01,0.01,0.0,1,0,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0.0,0,0,0,0,AN-0171,0,63.5,13.5,18.3,95.0,18.6,0.0,0.0,0,0,1,Completed,,2024-02-09 10:22:50.801309901,2024-02-09 10:36:20.801309901,2024-02-09 10:36:20.801309901,2024-02-09 10:54:38.801309901,2024-02-09 12:29:38.801309901,2024-02-09 12:48:14.801309901,,,,2024-02-09 12:48:14.801309901,2024-02-09 12:55:53.377642707,3.4816666666666665,3.609048981335,,3.609048981335,3.609048981335,8.0,0.451131122666875,4.390951018665,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003399,2024-02,Branch,Small Business,Savings Account,Central,BR-060,Afternoon,2024-02-09 09:23:42.469424498,1,0,0,1,0,0.0,0.0,Low,2,4,21,Low,0.0,0.0,1.19,0.14,0.04,0.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0120,0,48.8,21.6,25.1,35.9,24.8,0.0,0.0,0,0,1,Completed,,2024-02-09 10:12:30.469424498,2024-02-09 10:34:06.469424498,2024-02-09 10:34:06.469424498,2024-02-09 10:59:12.469424498,2024-02-09 11:35:06.469424498,2024-02-09 11:59:54.469424498,,,,2024-02-09 11:59:54.469424498,2024-02-09 12:41:25.013237125,2.6033333333333335,3.2951510590630555,,3.2951510590630555,3.2951510590630555,8.0,0.41189388238288194,4.7048489409369445,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003353,2024-02,Branch,Retail Mass Market,Transactional Account,Eastern,BR-028,Evening,2024-02-09 09:30:25.183069542,1,0,0,1,0,15.3,15.3,Low,1,3,10,Low,0.6,0.16,1.44,0.17,0.06,0.06,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0148,0,31.4,13.6,25.3,15.7,28.0,0.0,0.0,0,0,1,Completed,,2024-02-09 10:01:49.183069542,2024-02-09 10:15:25.183069542,2024-02-09 10:15:25.183069542,2024-02-09 10:40:43.183069542,2024-02-09 10:56:25.183069542,2024-02-09 11:24:25.183069542,,,,2024-02-09 11:24:25.183069542,2024-02-09 11:38:21.672239646,1.9,2.1323581028066667,,2.1323581028066667,2.1323581028066667,8.0,0.26654476285083334,5.867641897193334,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003362,2024-02,Broker Referral,Retail Affluent,Transactional Account,Western,BR-059,Morning,2024-02-09 09:35:49.406723908,1,0,0,2,0,20.5,20.5,Low,1,3,10,Low,0.0,0.32,0.68,0.08,0.02,0.02,0.0,1,0,1,1,1,0,0,0,0,2,1,1,0,1,0,0,0.0,0,1,1,1,AN-0059,0,36.9,14.2,25.1,75.5,20.7,296.3,67.8,0,0,1,Completed,,2024-02-09 10:12:43.406723908,2024-02-09 10:26:55.406723908,2024-02-09 10:26:55.406723908,2024-02-09 10:52:01.406723908,2024-02-09 12:07:31.406723908,2024-02-09 12:28:13.406723908,2024-02-09 17:24:31.406723908,2024-02-09 18:32:19.406723908,,2024-02-09 18:32:19.406723908,2024-02-09 18:56:34.624406295,8.941666666666666,9.345893800663056,,9.345893800663056,9.345893800663056,8.0,1.168236725082882,-1.345893800663056,0.0,0,0,4.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,0.0,45.0,49.0,0.0,45.0,0.0,0.0
2024-02-09,APX1003478,2024-02,Branch,Retail Mass Market,Transactional Account,Southern,BR-002,Afternoon,2024-02-09 09:40:32.084178121,1,0,0,1,0,2.5,2.5,Low,2,4,21,Low,0.79,1.58,2.21,0.26,0.06,0.08,0.0,3,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0062,2,71.2,11.1,26.7,32.5,21.7,0.0,0.0,0,0,1,Completed,,2024-02-09 10:51:44.084178121,2024-02-09 11:02:50.084178121,2024-02-09 11:02:50.084178121,2024-02-09 11:29:32.084178121,2024-02-09 12:02:02.084178121,2024-02-09 12:23:44.084178121,,,,2024-02-09 12:23:44.084178121,2024-02-09 12:50:01.423275829,2.72,3.1581497493633335,,3.1581497493633335,3.1581497493633335,8.0,0.3947687186704167,4.841850250636666,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003422,2024-02,Branch,Retail Affluent,Savings Account,Western,BR-004,Afternoon,2024-02-09 09:45:10.131147968,1,0,0,1,0,2.4,2.4,Low,1,3,10,Low,0.73,0.0,1.87,0.22,0.07,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0064,0,24.5,27.2,18.3,86.5,16.5,0.0,0.0,0,0,1,Completed,,2024-02-09 10:09:40.131147968,2024-02-09 10:36:52.131147968,2024-02-09 10:36:52.131147968,2024-02-09 10:55:10.131147968,2024-02-09 12:21:40.131147968,2024-02-09 12:38:10.131147968,,,,2024-02-09 12:38:10.131147968,2024-02-09 12:49:13.035823988,2.8833333333333333,3.067473521116667,,3.067473521116667,3.067473521116667,8.0,0.38343419013958335,4.932526478883333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003408,2024-02,Branch,Retail Mass Market,Transactional Account,Western,BR-049,Afternoon,2024-02-09 09:45:41.949468237,1,0,0,1,0,9.6,9.6,Low,1,3,10,Low,0.0,0.64,1.36,0.16,0.03,0.05,0.0,2,1,2,1,0,0,0,0,0,1,1,0,0,2,0,0,0.0,0,0,0,0,AN-0109,1,25.9,11.2,50.3,36.7,24.6,0.0,0.0,0,0,1,Completed,,2024-02-09 10:11:35.949468237,2024-02-09 10:22:47.949468237,2024-02-09 10:22:47.949468237,2024-02-09 11:13:05.949468237,2024-02-09 11:49:47.949468237,2024-02-09 12:14:23.949468237,,,,2024-02-09 12:14:23.949468237,2024-02-09 12:51:45.853308921,2.4783333333333335,3.1010844001900004,,3.1010844001900004,3.1010844001900004,8.0,0.38763555002375005,4.89891559981,1.0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003354,2024-02,Digital App,Student,Transactional Account,Northern,BR-056,Morning,2024-02-09 09:48:51.197911682,1,0,0,2,0,12.0,12.0,Low,1,3,10,Low,0.0,0.62,2.38,0.28,0.09,0.09,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0056,0,14.3,8.7,18.7,42.7,17.5,0.0,0.0,0,0,1,Completed,,2024-02-09 10:03:09.197911682,2024-02-09 10:11:51.197911682,2024-02-09 10:11:51.197911682,2024-02-09 10:30:33.197911682,2024-02-09 11:13:15.197911682,2024-02-09 11:30:45.197911682,,,,2024-02-09 11:30:45.197911682,2024-02-09 11:56:51.494627222,1.6983333333333333,2.1334157543166667,,2.1334157543166667,2.1334157543166667,8.0,0.26667696928958334,5.866584245683333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003483,2024-02,Branch,Retail Mass Market,Personal Loan,Central,BR-030,Morning,2024-02-09 09:52:12.903176812,2,0,0,1,0,22.1,22.1,Low,1,5,24,Low,0.0,4.38,1.62,0.19,0.04,0.05,0.0,6,5,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0,0,0,0,AN-0030,5,55.4,12.3,12.2,52.6,27.5,0.0,0.0,0,0,1,Completed,,2024-02-09 10:47:36.903176812,2024-02-09 10:59:54.903176812,2024-02-09 10:59:54.903176812,2024-02-09 11:12:06.903176812,2024-02-09 12:04:42.903176812,2024-02-09 12:32:12.903176812,,,,2024-02-09 12:32:12.903176812,2024-02-09 13:03:28.584525124,2.6666666666666665,3.1876892634200003,,3.1876892634200003,3.1876892634200003,8.0,0.39846115792750003,4.81231073658,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003427,2024-02,Call Centre,Retail Mass Market,Business Account,Central,BR-020,Afternoon,2024-02-09 10:00:34.570563876,3,1,0,2,0,55.2,55.2,Medium,1,9,58,High,0.0,1.4,0.6,0.07,0.01,0.02,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0,0,0,0,AN-0080,1,70.5,20.3,31.1,183.1,63.9,0.0,0.0,0,0,1,Completed,,2024-02-09 11:11:04.570563876,2024-02-09 11:31:22.570563876,2024-02-09 11:31:22.570563876,2024-02-09 12:02:28.570563876,2024-02-09 15:05:34.570563876,2024-02-09 16:09:28.570563876,,,,2024-02-09 16:09:28.570563876,2024-02-09 16:14:38.440414068,6.148333333333333,6.23440829172,,6.23440829172,6.23440829172,24.0,0.25976701215500003,17.76559170828,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003378,2024-02,Digital App,Retail Affluent,Transactional Account,Central,BR-030,Afternoon,2024-02-09 10:01:19.166812539,1,0,0,2,0,0.0,0.0,Low,2,4,21,Low,0.64,1.28,1.36,0.16,0.03,0.07,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0090,0,41.2,13.8,22.5,82.2,14.7,0.0,0.0,0,0,1,Completed,,2024-02-09 10:42:31.166812539,2024-02-09 10:56:19.166812539,2024-02-09 10:56:19.166812539,2024-02-09 11:18:49.166812539,2024-02-09 12:41:01.166812539,2024-02-09 12:55:43.166812539,,,,2024-02-09 12:55:43.166812539,2024-02-09 13:24:34.384404981,2.9066666666666667,3.3875604423450003,,3.3875604423450003,3.3875604423450003,8.0,0.42344505529312504,4.612439557655,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003389,2024-02,Branch,Retail Mass Market,Transactional Account,Eastern,BR-053,Afternoon,2024-02-09 10:02:46.069176404,1,0,0,1,0,2.9,2.9,Low,2,4,21,Low,0.0,1.56,1.44,0.17,0.04,0.05,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,AN-0113,0,10.2,18.4,35.1,43.0,8.2,0.0,0.0,0,0,1,Completed,,2024-02-09 10:12:58.069176404,2024-02-09 10:31:22.069176404,2024-02-09 10:31:22.069176404,2024-02-09 11:06:28.069176404,2024-02-09 11:49:28.069176404,2024-02-09 11:57:40.069176404,,,,2024-02-09 11:57:40.069176404,2024-02-09 12:05:38.144118806,1.915,2.0477985951116664,,2.0477985951116664,2.0477985951116664,8.0,0.2559748243889583,5.952201404888333,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2024-02-09,APX1003402,2024-02,Branch,Retail Mass Market,Savings Account,Central,BR-005,Afternoon,2024-02-09 10:06:04.418674855,1,0,0,1,0,2.5,2.5,Low,1,3,10,Low,0.0,1.47,1.53,0.18,0.05,0.07,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,AN-0065,1,27.7,16.4,8.4,30.1,24.5,0.0,0.0,0,0,1,Completed,,2024-02-09 10:33:46.418674855,2024-02-09 10:50:10.418674855,2024-02-09 10:50:10.418674855,2024-02-09 10:58:34.418674855,2024-02-09 11:28:40.418674855,2024-02-09 11:53:10.418674855,,,,2024-02-09 11:53:10.418674855,2024-02-09 12:28:50.427273409,1.785,2.379446832931667,,2.379446832931667,2.379446832931667,8.0,0.29743085411645837,5.6205531670683335,1.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
